Date & time;Dag;Profile E1a [kWh];Profile E1b [kWh];Totaal;;uurfractie E
06-17-2009 22:00:00;168,00;1955,396476;2056,726875;4012,123351;;0,00012843
06-17-2009 23:00:00;168,00;1476,215472;1891,954836;3368,170308;;0,00010781
06-18-2009 00:00:00;168,00;1067,554832;1303,783125;2371,337957;;0,00007590
06-18-2009 01:00:00;169,00;907,9903199;1076,490667;1984,480986;;0,00006352
06-18-2009 02:00:00;169,00;870,7802656;987,4328036;1858,213069;;0,00005948
06-18-2009 03:00:00;169,00;847,7067822;912,1684144;1759,875197;;0,00005633
06-18-2009 04:00:00;169,00;880,8546035;911,4187691;1792,273373;;0,00005737
06-18-2009 05:00:00;169,00;956,7371159;1051,152655;2007,889771;;0,00006427
06-18-2009 06:00:00;169,00;1172,847911;1186,388669;2359,236581;;0,00007552
06-18-2009 07:00:00;169,00;1400,17047;1501,839416;2902,009886;;0,00009289
06-18-2009 08:00:00;169,00;1742,372978;1625,83075;3368,203728;;0,00010781
06-18-2009 09:00:00;169,00;1914,936636;1605,740256;3520,676892;;0,00011269
06-18-2009 10:00:00;169,00;1898,850193;1618,934014;3517,784206;;0,00011260
06-18-2009 11:00:00;169,00;1951,821711;1602,591746;3554,413457;;0,00011377
06-18-2009 12:00:00;169,00;1841,003995;1553,265084;3394,269079;;0,00010865
06-18-2009 13:00:00;169,00;1808,506131;1494,193034;3302,699165;;0,00010572
06-18-2009 14:00:00;169,00;1737,17332;1453,412329;3190,585648;;0,00010213
06-18-2009 15:00:00;169,00;1843,766313;1544,41927;3388,185583;;0,00010845
06-18-2009 16:00:00;169,00;1969,208068;1814,141653;3783,349721;;0,00012110
06-18-2009 17:00:00;169,00;2082,625614;1948,328163;4030,953777;;0,00012903
06-18-2009 18:00:00;169,00;2088,475229;1990,008442;4078,483672;;0,00013055
06-18-2009 19:00:00;169,00;2012,267738;1822,687609;3834,955347;;0,00012275
06-18-2009 20:00:00;169,00;1961,246092;1771,711728;3732,95782;;0,00011949
06-18-2009 21:00:00;169,00;2062,639427;1914,294266;3976,933694;;0,00012730
06-18-2009 22:00:00;169,00;1913,79921;2066,772122;3980,571333;;0,00012742
06-18-2009 23:00:00;169,00;1464,028773;1949,077808;3413,106581;;0,00010925
06-19-2009 00:00:00;169,00;1084,616211;1379,347372;2463,963583;;0,00007887
06-19-2009 01:00:00;170,00;909,9401917;1054,601023;1964,541215;;0,00006288
06-19-2009 02:00:00;170,00;847,5442929;994,4794695;1842,023762;;0,00005896
06-19-2009 03:00:00;170,00;846,2443783;975,5884077;1821,832786;;0,00005832
06-19-2009 04:00:00;170,00;832,1078075;973,939188;1806,046995;;0,00005781
06-19-2009 05:00:00;170,00;926,6765917;1051,302584;1977,979176;;0,00006331
06-19-2009 06:00:00;170,00;1155,136576;1214,875191;2370,011766;;0,00007586
06-19-2009 07:00:00;170,00;1522,687417;1508,736153;3031,42357;;0,00009703
06-19-2009 08:00:00;170,00;1811,755917;1523,878988;3335,634906;;0,00010677
06-19-2009 09:00:00;170,00;1895,112939;1599,893023;3495,005961;;0,00011187
06-19-2009 10:00:00;170,00;1907,137148;1615,935432;3523,072581;;0,00011277
06-19-2009 11:00:00;170,00;1959,29622;1642,023089;3601,319309;;0,00011528
06-19-2009 12:00:00;170,00;1897,387789;1624,781247;3522,169036;;0,00011274
06-19-2009 13:00:00;170,00;1805,581323;1509,18594;3314,767263;;0,00010610
06-19-2009 14:00:00;170,00;1774,383374;1472,603249;3246,986623;;0,00010393
06-19-2009 15:00:00;170,00;1780,882947;1476,651334;3257,53428;;0,00010427
06-19-2009 16:00:00;170,00;2038,428519;1731,230881;3769,6594;;0,00012066
06-19-2009 17:00:00;170,00;2295,324134;1919,99157;4215,315704;;0,00013493
06-19-2009 18:00:00;170,00;2151,358596;1980,86277;4132,221366;;0,00013227
06-19-2009 19:00:00;170,00;2102,774289;1811,442929;3914,217219;;0,00012529
06-19-2009 20:00:00;170,00;1958,971241;1701,544927;3660,516168;;0,00011717
06-19-2009 21:00:00;170,00;2034,366286;1737,078115;3771,4444;;0,00012072
06-19-2009 22:00:00;170,00;1993,418977;1951,326744;3944,745722;;0,00012627
06-19-2009 23:00:00;170,00;1549,173176;1860,619662;3409,792838;;0,00010915
06-20-2009 00:00:00;170,00;1192,671608;1392,990917;2585,662525;;0,00008277
06-20-2009 01:00:00;171,00;1015,070782;1121,469385;2136,540167;;0,00006839
06-20-2009 02:00:00;171,00;921,8019121;1006,773653;1928,575565;;0,00006173
06-20-2009 03:00:00;171,00;900,1908325;925,9618881;1826,152721;;0,00005845
06-20-2009 04:00:00;171,00;885,2418151;867,6394829;1752,881298;;0,00005611
06-20-2009 05:00:00;171,00;915,6273179;890,4287004;1806,056018;;0,00005781
06-20-2009 06:00:00;171,00;1066,417407;1098,980026;2165,397433;;0,00006931
06-20-2009 07:00:00;171,00;1366,047713;1438,86921;2804,916923;;0,00008978
06-20-2009 08:00:00;171,00;1604,094567;1664,512448;3268,607015;;0,00010463
06-20-2009 09:00:00;171,00;1766,746376;1848,325479;3615,071855;;0,00011572
06-20-2009 10:00:00;171,00;1886,176026;1826,285907;3712,461933;;0,00011883
06-20-2009 11:00:00;171,00;2008,530484;1845,776685;3854,307169;;0,00012337
06-20-2009 12:00:00;171,00;1937,522651;1814,141653;3751,664304;;0,00012009
06-20-2009 13:00:00;171,00;1835,641847;1801,997398;3637,639246;;0,00011644
06-20-2009 14:00:00;171,00;1816,955576;1686,552021;3503,507596;;0,00011214
06-20-2009 15:00:00;171,00;1818,093001;1651,318691;3469,411692;;0,00011105
06-20-2009 16:00:00;171,00;2022,017097;1722,834854;3744,851951;;0,00011987
06-20-2009 17:00:00;171,00;2141,934216;2063,323754;4205,257969;;0,00013461
06-20-2009 18:00:00;171,00;2142,421684;2184,616365;4327,038049;;0,00013851
06-20-2009 19:00:00;171,00;2049,965261;2038,735388;4088,700648;;0,00013088
06-20-2009 20:00:00;171,00;1890,563238;1802,597115;3693,160352;;0,00011822
06-20-2009 21:00:00;171,00;1961,083602;1788,503783;3749,587385;;0,00012002
06-20-2009 22:00:00;171,00;2020,392204;1911,895401;3932,287605;;0,00012587
06-20-2009 23:00:00;171,00;1683,389355;1643,52238;3326,911734;;0,00010649
06-21-2009 00:00:00;171,00;1275,703651;1356,858013;2632,561664;;0,00008427
06-21-2009 01:00:00;172,00;1063,33011;1097,630664;2160,960774;;0,00006917
06-21-2009 02:00:00;172,00;958,849477;991,9306755;1950,780152;;0,00006244
06-21-2009 03:00:00;172,00;903,4406189;903,1726706;1806,61329;;0,00005783
06-21-2009 04:00:00;172,00;872,5676481;842,6013295;1715,168978;;0,00005490
06-21-2009 05:00:00;172,00;888,0041335;827,6084233;1715,612557;;0,00005492
06-21-2009 06:00:00;172,00;963,0741993;915,0170666;1878,091266;;0,00006012
06-21-2009 07:00:00;172,00;1224,194537;1213,525829;2437,720366;;0,00007803
06-21-2009 08:00:00;172,00;1499,938912;1474,102539;2974,041452;;0,00009520
06-21-2009 09:00:00;172,00;1724,986621;1754,319957;3479,306577;;0,00011137
06-21-2009 10:00:00;172,00;1890,07577;1903,499374;3793,575143;;0,00012143
06-21-2009 11:00:00;172,00;2018,117354;1849,824769;3867,942123;;0,00012381
06-21-2009 12:00:00;172,00;2126,010262;1832,882785;3958,893048;;0,00012672
06-21-2009 13:00:00;172,00;2127,797645;1793,001655;3920,7993;;0,00012550
06-21-2009 14:00:00;172,00;1979,444896;1764,96492;3744,409816;;0,00011986
06-21-2009 15:00:00;172,00;2029,979074;1707,39216;3737,371234;;0,00011963
06-21-2009 16:00:00;172,00;2236,34051;1716,088046;3952,428556;;0,00012651
06-21-2009 17:00:00;172,00;2323,272297;2045,182337;4368,454634;;0,00013983
06-21-2009 18:00:00;172,00;2275,012969;2244,288132;4519,301101;;0,00014466
06-21-2009 19:00:00;172,00;2273,875543;2136,489136;4410,36468;;0,00014117
06-21-2009 20:00:00;172,00;2095,137291;1988,509152;4083,646443;;0,00013071
06-21-2009 21:00:00;172,00;2123,735412;1936,483767;4060,219179;;0,00012996
06-21-2009 22:00:00;172,00;1987,569362;1975,615252;3963,184614;;0,00012686
06-21-2009 23:00:00;172,00;1507,088443;1677,856135;3184,944578;;0,00010195
06-22-2009 00:00:00;172,00;1089,003422;1184,889378;2273,892801;;0,00007279
06-22-2009 01:00:00;173,00;922,9393373;994,3295405;1917,268878;;0,00006137
06-22-2009 02:00:00;173,00;882,8044753;928,6606112;1811,465087;;0,00005798
06-22-2009 03:00:00;173,00;861,0309064;890,4287004;1751,459607;;0,00005606
06-22-2009 04:00:00;173,00;887,8416442;883,5319635;1771,373608;;0,00005670
06-22-2009 05:00:00;173,00;987,4475973;979,7864214;1967,234019;;0,00006297
06-22-2009 06:00:00;173,00;1282,853181;1243,661571;2526,514752;;0,00008087
06-22-2009 07:00:00;173,00;1631,067794;1566,458842;3197,526635;;0,00010235
06-22-2009 08:00:00;173,00;1995,531338;1721,485492;3717,01683;;0,00011898
06-22-2009 09:00:00;173,00;2058,577194;1763,015842;3821,593037;;0,00012233
06-22-2009 10:00:00;173,00;2131,534899;1770,662224;3902,197124;;0,00012491
06-22-2009 11:00:00;173,00;2098,712056;1787,004492;3885,716549;;0,00012438
06-22-2009 12:00:00;173,00;1978,794938;1689,250744;3668,045682;;0,00011741
06-22-2009 13:00:00;173,00;1981,719746;1584,000542;3565,720288;;0,00011414
06-22-2009 14:00:00;173,00;1864,889925;1511,584805;3376,47473;;0,00010808
06-22-2009 15:00:00;173,00;1870,90203;1631,677984;3502,580014;;0,00011212
06-22-2009 16:00:00;173,00;2130,884942;1874,563065;4005,448006;;0,00012821
06-22-2009 17:00:00;173,00;2297,598984;2010,998511;4308,597495;;0,00013792
06-22-2009 18:00:00;173,00;2236,827978;2048,780635;4285,608613;;0,00013718
06-22-2009 19:00:00;173,00;2057,927237;1942,181072;4000,108309;;0,00012804
06-22-2009 20:00:00;173,00;1909,899467;1714,288897;3624,188364;;0,00011601
06-22-2009 21:00:00;173,00;2048,177878;1909,496536;3957,674414;;0,00012668
06-22-2009 22:00:00;173,00;1930,210632;2117,448145;4047,658777;;0,00012956
06-22-2009 23:00:00;173,00;1388,30875;1990,308301;3378,61705;;0,00010815
06-23-2009 00:00:00;173,00;1020,757908;1309,480429;2330,238337;;0,00007459
06-23-2009 01:00:00;174,00;890,1164947;989,5318105;1879,648305;;0,00006017
06-23-2009 02:00:00;174,00;853,718887;974,6888333;1828,40772;;0,00005853
06-23-2009 03:00:00;174,00;823,1708949;922,2136615;1745,384556;;0,00005587
06-23-2009 04:00:00;174,00;834,7076366;939,7553618;1774,462998;;0,00005680
06-23-2009 05:00:00;174,00;911,5650849;1033,760884;1945,325969;;0,00006227
06-23-2009 06:00:00;174,00;1170,573061;1248,159443;2418,732504;;0,00007742
06-23-2009 07:00:00;174,00;1467,603538;1542,620121;3010,223659;;0,00009636
06-23-2009 08:00:00;174,00;1767,558822;1571,106643;3338,665465;;0,00010687
06-23-2009 09:00:00;174,00;1930,6981;1486,996439;3417,694538;;0,00010940
06-23-2009 10:00:00;174,00;1771,621055;1466,306228;3237,927284;;0,00010364
06-23-2009 11:00:00;174,00;1895,112939;1585,499833;3480,612771;;0,00011141
06-23-2009 12:00:00;174,00;1769,346205;1469,454739;3238,800943;;0,00010367
06-23-2009 13:00:00;174,00;1722,224302;1414,730631;3136,954933;;0,00010041
06-23-2009 14:00:00;174,00;1747,410147;1446,965379;3194,375526;;0,00010225
06-23-2009 15:00:00;174,00;1805,906302;1472,753178;3278,65948;;0,00010495
06-23-2009 16:00:00;174,00;1998,943614;1754,919673;3753,863287;;0,00012016
06-23-2009 17:00:00;174,00;2031,603967;1915,793557;3947,397524;;0,00012635
06-23-2009 18:00:00;174,00;2011,78027;1921,041074;3932,821344;;0,00012589
06-23-2009 19:00:00;174,00;1900,312597;1885,507886;3785,820483;;0,00012118
06-23-2009 20:00:00;174,00;1745,297786;1758,967758;3504,265543;;0,00011217
06-23-2009 21:00:00;174,00;2014,867567;1793,301513;3808,16908;;0,00012190
06-23-2009 22:00:00;174,00;1885,038601;2023,742481;3908,781082;;0,00012512
06-23-2009 23:00:00;174,00;1445,342501;1978,014117;3423,356618;;0,00010958
06-24-2009 00:00:00;174,00;1028,882374;1308,880713;2337,763087;;0,00007483
06-24-2009 01:00:00;175,00;890,9289413;1038,408685;1929,337626;;0,00006176
06-24-2009 02:00:00;175,00;850,4691006;992,0806045;1842,549705;;0,00005898
06-24-2009 03:00:00;175,00;832,5952754;908,1203297;1740,715605;;0,00005572
06-24-2009 04:00:00;175,00;850,6315899;922,3635906;1772,995181;;0,00005675
06-24-2009 05:00:00;175,00;941,6256091;1004,524717;1946,150326;;0,00006229
06-24-2009 06:00:00;175,00;1159,848766;1175,593777;2335,442542;;0,00007476
06-24-2009 07:00:00;175,00;1474,915557;1538,422107;3013,337664;;0,00009645
06-24-2009 08:00:00;175,00;1722,061813;1644,571883;3366,633696;;0,00010776
06-24-2009 09:00:00;175,00;1885,038601;1592,996286;3478,034887;;0,00011133
06-24-2009 10:00:00;175,00;1892,838088;1569,90721;3462,745298;;0,00011084
06-24-2009 11:00:00;175,00;1962,221028;1579,202812;3541,42384;;0,00011336
06-24-2009 12:00:00;175,00;1860,990181;1617,88451;3478,874692;;0,00011136
06-24-2009 13:00:00;175,00;1769,996162;1544,569199;3314,565361;;0,00010610
06-24-2009 14:00:00;175,00;1724,174174;1426,12524;3150,299414;;0,00010084
06-24-2009 15:00:00;175,00;1848,316014;1451,163393;3299,479407;;0,00010561
06-24-2009 16:00:00;175,00;2039,890923;1806,045483;3845,936406;;0,00012311
06-24-2009 17:00:00;175,00;2097,737121;2025,54163;4123,278751;;0,00013198
06-24-2009 18:00:00;175,00;2060,202088;1970,517664;4030,719752;;0,00012902
06-24-2009 19:00:00;175,00;2021,36714;1839,329735;3860,696875;;0,00012358
06-24-2009 20:00:00;175,00;1911,361871;1724,783931;3636,145802;;0,00011639
06-24-2009 21:00:00;175,00;1997,806189;1837,530586;3835,336775;;0,00012277
06-24-2009 22:00:00;175,00;1933,622907;2000,953264;3934,576171;;0,00012594
06-24-2009 23:00:00;175,00;1430,555973;1856,721506;3287,277479;;0,00010522
06-25-2009 00:00:00;175,00;1064,630024;1346,512908;2411,142932;;0,00007718
06-25-2009 01:00:00;176,00;914,652382;1070,493504;1985,145886;;0,00006354
06-25-2009 02:00:00;176,00;857,1311627;983,9844352;1841,115598;;0,00005893
06-25-2009 03:00:00;176,00;853,5563977;904,6719613;1758,228359;;0,00005628
06-25-2009 04:00:00;176,00;852,9064404;931,5092634;1784,415704;;0,00005712
06-25-2009 05:00:00;176,00;934,8010577;1004,674646;1939,475703;;0,00006208
06-25-2009 06:00:00;176,00;1174,797783;1136,61222;2311,410004;;0,00007399
06-25-2009 07:00:00;176,00;1456,554264;1493,14353;2949,697794;;0,00009442
06-25-2009 08:00:00;176,00;1734,73598;1670,65954;3405,39552;;0,00010900
06-25-2009 09:00:00;176,00;1880,813878;1579,352741;3460,16662;;0,00011076
06-25-2009 10:00:00;176,00;1829,304764;1582,501251;3411,806015;;0,00010921
06-25-2009 11:00:00;176,00;1913,9617;1633,177274;3547,138974;;0,00011354
06-25-2009 12:00:00;176,00;1825,892488;1555,364091;3381,256579;;0,00010823
06-25-2009 13:00:00;176,00;1888,125898;1509,485798;3397,611696;;0,00010876
06-25-2009 14:00:00;176,00;1785,107669;1471,553745;3256,661414;;0,00010424
06-25-2009 15:00:00;176,00;1774,058395;1498,990764;3273,049159;;0,00010477
06-25-2009 16:00:00;176,00;1954,746519;1851,773847;3806,520366;;0,00012184
06-25-2009 17:00:00;176,00;2064,751789;1937,233413;4001,985201;;0,00012810
06-25-2009 18:00:00;176,00;2071,901319;1939,032561;4010,93388;;0,00012839
06-25-2009 19:00:00;176,00;1946,134585;1805,595696;3751,730281;;0,00012009
06-25-2009 20:00:00;176,00;1851,240822;1750,421801;3601,662623;;0,00011529
06-25-2009 21:00:00;176,00;1942,234841;1842,178387;3784,413229;;0,00012114
06-25-2009 22:00:00;176,00;1929,723164;2070,820207;4000,543371;;0,00012805
06-25-2009 23:00:00;176,00;1465,816155;1987,909436;3453,725591;;0,00011055
06-26-2009 00:00:00;176,00;1079,579042;1434,221409;2513,800451;;0,00008046
06-26-2009 01:00:00;177,00;912,8649995;1072,74244;1985,607439;;0,00006356
06-26-2009 02:00:00;177,00;871,9176909;1018,468119;1890,38581;;0,00006051
06-26-2009 03:00:00;177,00;842,6696133;985,4837258;1828,153339;;0,00005852
06-26-2009 04:00:00;177,00;844,9444637;956,8472749;1801,791739;;0,00005767
06-26-2009 05:00:00;177,00;915,7898072;1063,446838;1979,236645;;0,00006335
06-26-2009 06:00:00;177,00;1129,138284;1198,233065;2327,371349;;0,00007450
06-26-2009 07:00:00;177,00;1532,111798;1521,92991;3054,041708;;0,00009776
06-26-2009 08:00:00;177,00;1869,114647;1537,97232;3407,086967;;0,00010906
06-26-2009 09:00:00;177,00;1945,972096;1555,663949;3501,636045;;0,00011208
06-26-2009 10:00:00;177,00;1888,288387;1634,826494;3523,114881;;0,00011277
06-26-2009 11:00:00;177,00;1967,258197;1692,99897;3660,257167;;0,00011716
06-26-2009 12:00:00;177,00;1957,021369;1644,421954;3601,443324;;0,00011528
06-26-2009 13:00:00;177,00;1821,992745;1528,077002;3350,069746;;0,00010723
06-26-2009 14:00:00;177,00;1779,745521;1473,352894;3253,098416;;0,00010413
06-26-2009 15:00:00;177,00;1859,202799;1474,252469;3333,455267;;0,00010670
06-26-2009 16:00:00;177,00;2008,367995;1701,994714;3710,362709;;0,00011877
06-26-2009 17:00:00;177,00;2231,79081;1927,637953;4159,428762;;0,00013314
06-26-2009 18:00:00;177,00;2093,674888;2006,800497;4100,475385;;0,00013125
06-26-2009 19:00:00;177,00;2010,480356;1820,438673;3830,919029;;0,00012262
06-26-2009 20:00:00;177,00;1866,677308;1643,072593;3509,7499;;0,00011234
06-26-2009 21:00:00;177,00;1970,345494;1737,527902;3707,873395;;0,00011869
06-26-2009 22:00:00;177,00;1898,850193;1917,892564;3816,742757;;0,00012217
06-26-2009 23:00:00;177,00;1501,076338;1864,817676;3365,894013;;0,00010774
06-27-2009 00:00:00;177,00;1141,974941;1373,949926;2515,924867;;0,00008053
06-27-2009 01:00:00;178,00;975,2608983;1158,351934;2133,612833;;0,00006830
06-27-2009 02:00:00;178,00;876,6298811;1062,397335;1939,027216;;0,00006207
06-27-2009 03:00:00;178,00;857,2936521;945,9024534;1803,196105;;0,00005772
06-27-2009 04:00:00;178,00;847,0568249;870,6380641;1717,694889;;0,00005498
06-27-2009 05:00:00;178,00;876,6298811;900,3240185;1776,9539;;0,00005688
06-27-2009 06:00:00;178,00;996,5469993;1105,277046;2101,824046;;0,00006728
06-27-2009 07:00:00;178,00;1339,724443;1396,739143;2736,463586;;0,00008759
06-27-2009 08:00:00;178,00;1556,160217;1581,301819;3137,462036;;0,00010043
06-27-2009 09:00:00;178,00;1734,411001;1797,199668;3531,61067;;0,00011304
06-27-2009 10:00:00;178,00;1849,778418;1843,827607;3693,606025;;0,00011823
06-27-2009 11:00:00;178,00;1966,120771;1890,155687;3856,276458;;0,00012344
06-27-2009 12:00:00;178,00;1896,575342;1890,755403;3787,330746;;0,00012123
06-27-2009 13:00:00;178,00;1799,731708;1860,169875;3659,901582;;0,00011715
06-27-2009 14:00:00;178,00;1885,20109;1710,540671;3595,741761;;0,00011510
06-27-2009 15:00:00;178,00;1884,063665;1633,92692;3517,990585;;0,00011261
06-27-2009 16:00:00;178,00;2061,826981;1785,655131;3847,482112;;0,00012316
06-27-2009 17:00:00;178,00;2192,305905;2064,073399;4256,379304;;0,00013624
06-27-2009 18:00:00;178,00;2165,820146;2190,763457;4356,583602;;0,00013945
06-27-2009 19:00:00;178,00;2032,578903;2096,308148;4128,887051;;0,00013216
06-27-2009 20:00:00;178,00;1956,533902;1764,215275;3720,749176;;0,00011910
06-27-2009 21:00:00;178,00;1980,419832;1777,858819;3758,278651;;0,00012030
06-27-2009 22:00:00;178,00;1958,808752;1892,254694;3851,063446;;0,00012327
06-27-2009 23:00:00;178,00;1656,578617;1577,553592;3234,132209;;0,00010352
06-28-2009 00:00:00;178,00;1252,630168;1355,65858;2608,288748;;0,00008349
06-28-2009 01:00:00;179,00;1031,482203;1106,776337;2138,25854;;0,00006844
06-28-2009 02:00:00;179,00;926,6765917;968,8415999;1895,518192;;0,00006067
06-28-2009 03:00:00;179,00;839,7448055;910,5191947;1750,264;;0,00005602
06-28-2009 04:00:00;179,00;828,0455745;854,8955126;1682,941087;;0,00005387
06-28-2009 05:00:00;179,00;856,8061841;857,2943776;1714,100562;;0,00005487
06-28-2009 06:00:00;179,00;920,6644868;927,1613206;1847,825807;;0,00005915
06-28-2009 07:00:00;179,00;1153,511682;1166,298175;2319,809857;;0,00007426
06-28-2009 08:00:00;179,00;1380,509262;1513,833741;2894,343003;;0,00009265
06-28-2009 09:00:00;179,00;1610,43165;1809,79371;3420,22536;;0,00010948
06-28-2009 10:00:00;179,00;1806,881238;1896,602637;3703,483875;;0,00011855
06-28-2009 11:00:00;179,00;1952,14669;1865,267463;3817,414153;;0,00012219
06-28-2009 12:00:00;179,00;2060,852045;1856,421648;3917,273693;;0,00012539
06-28-2009 13:00:00;179,00;2018,117354;1759,717403;3777,834757;;0,00012093
06-28-2009 14:00:00;179,00;1993,418977;1712,339819;3705,758796;;0,00011862
06-28-2009 15:00:00;179,00;2050,615218;1790,153003;3840,76822;;0,00012294
06-28-2009 16:00:00;179,00;2172,157229;1763,015842;3935,173071;;0,00012596
06-28-2009 17:00:00;179,00;2192,793373;2065,272832;4258,066204;;0,00013630
06-28-2009 18:00:00;179,00;2127,472666;2323,600606;4451,073272;;0,00014248
06-28-2009 19:00:00;179,00;2254,376825;2144,735235;4399,11206;;0,00014081
06-28-2009 20:00:00;179,00;2164,520231;2002,452555;4166,972786;;0,00013338
06-28-2009 21:00:00;179,00;2027,866713;1948,328163;3976,194876;;0,00012728
06-28-2009 22:00:00;179,00;1905,187276;1914,594124;3819,781401;;0,00012227
06-28-2009 23:00:00;179,00;1462,078901;1658,965073;3121,043974;;0,00009990
06-29-2009 00:00:00;179,00;1049,193539;1226,869516;2276,063055;;0,00007286
06-29-2009 01:00:00;180,00;869,8053297;1017,118758;1886,924088;;0,00006040
06-29-2009 02:00:00;180,00;814,8839396;930,609689;1745,493629;;0,00005587
06-29-2009 03:00:00;180,00;806,4344949;869,2887026;1675,723198;;0,00005364
06-29-2009 04:00:00;180,00;830,6454036;892,2278491;1722,873253;;0,00005515
06-29-2009 05:00:00;180,00;900,8407898;980,3861377;1881,226927;;0,00006022
06-29-2009 06:00:00;180,00;1188,934354;1258,054761;2446,989115;;0,00007833
06-29-2009 07:00:00;180,00;1610,106671;1579,50267;3189,609342;;0,00010210
06-29-2009 08:00:00;180,00;2010,642845;1698,096558;3708,739403;;0,00011871
06-29-2009 09:00:00;180,00;2061,664492;1763,615559;3825,28005;;0,00012244
06-29-2009 10:00:00;180,00;2178,494313;1783,106337;3961,600649;;0,00012681
06-29-2009 11:00:00;180,00;2087,012825;1812,94222;3899,955045;;0,00012483
06-29-2009 12:00:00;180,00;2010,967824;1723,884357;3734,852181;;0,00011955
06-29-2009 13:00:00;180,00;2042,003284;1625,231034;3667,234318;;0,00011739
06-29-2009 14:00:00;180,00;1907,137148;1512,784238;3419,921386;;0,00010947
06-29-2009 15:00:00;180,00;1845,716185;1541,570617;3387,286803;;0,00010842
06-29-2009 16:00:00;180,00;2101,149396;1842,778103;3943,9275;;0,00012624
06-29-2009 17:00:00;180,00;2353,170332;2000,503477;4353,673808;;0,00013936
06-29-2009 18:00:00;180,00;2301,986196;2041,883898;4343,870094;;0,00013904
06-29-2009 19:00:00;180,00;2095,787249;1897,802069;3993,589318;;0,00012783
06-29-2009 20:00:00;180,00;1996,506274;1708,291735;3704,798009;;0,00011859
06-29-2009 21:00:00;180,00;2102,286822;1912,04533;4014,332152;;0,00012850
06-29-2009 22:00:00;180,00;1952,309179;2047,731131;4000,040311;;0,00012804
06-29-2009 23:00:00;180,00;1399,683002;1840,529167;3240,21217;;0,00010372
06-30-2009 00:00:00;180,00;1028,394906;1242,761997;2271,156902;;0,00007270
06-30-2009 01:00:00;181,00;892,5538345;1004,974504;1897,528338;;0,00006074
06-30-2009 02:00:00;181,00;850,4691006;997,0282636;1847,497364;;0,00005914
06-30-2009 03:00:00;181,00;804,8096017;906,0213228;1710,830925;;0,00005476
06-30-2009 04:00:00;181,00;828,0455745;937,3564968;1765,402071;;0,00005651
06-30-2009 05:00:00;181,00;907,6653412;1018,468119;1926,133461;;0,00006165
06-30-2009 06:00:00;181,00;1145,874684;1233,166537;2379,041221;;0,00007615
06-30-2009 07:00:00;181,00;1446,967394;1509,18594;2956,153334;;0,00009462
06-30-2009 08:00:00;181,00;1745,947743;1512,484379;3258,432122;;0,00010430
06-30-2009 09:00:00;181,00;2014,705078;1427,174743;3441,879821;;0,00011017
06-30-2009 10:00:00;181,00;1806,556259;1422,077155;3228,633414;;0,00010335
06-30-2009 11:00:00;181,00;1960,758624;1539,471611;3500,230234;;0,00011204
06-30-2009 12:00:00;181,00;1800,706644;1445,915876;3246,622519;;0,00010392
06-30-2009 13:00:00;181,00;1706,787817;1378,597727;3085,385544;;0,00009876
06-30-2009 14:00:00;181,00;1712,962411;1441,418004;3154,380415;;0,00010097
06-30-2009 15:00:00;181,00;1776,333246;1457,310485;3233,64373;;0,00010351
06-30-2009 16:00:00;181,00;1978,46996;1681,004645;3659,474605;;0,00011714
06-30-2009 17:00:00;181,00;2075,963552;1928,537527;4004,501079;;0,00012818
06-30-2009 18:00:00;181,00;2002,030911;1907,397529;3909,42844;;0,00012514
06-30-2009 19:00:00;181,00;1918,836379;1856,571577;3775,407956;;0,00012085
06-30-2009 20:00:00;181,00;1745,460275;1719,986201;3465,446476;;0,00011093
06-30-2009 21:00:00;181,00;2028,029202;1733,03003;3761,059232;;0,00012039
06-30-2009 22:00:00;181,00;1842,466399;1941,281497;3783,747896;;0,00012112
06-30-2009 23:00:00;181,00;1408,944893;1896,15285;3305,097743;;0,00010579
07-01-2009 00:00:00;181,00;1022,220312;1281,743553;2303,963864;;0,00007375
07-01-2009 01:00:00;182,00;888,0041335;1027,91365;1915,917784;;0,00006133
07-01-2009 02:00:00;182,00;857,6186307;978,2871308;1835,905762;;0,00005877
07-01-2009 03:00:00;182,00;833,89519;898,3749407;1732,270131;;0,00005545
07-01-2009 04:00:00;182,00;855,1812909;907,0708263;1762,252117;;0,00005641
07-01-2009 05:00:00;182,00;924,8892092;1010,37195;1935,261159;;0,00006195
07-01-2009 06:00:00;182,00;1100,052696;1227,76909;2327,821786;;0,00007451
07-01-2009 07:00:00;182,00;1407,644979;1538,721965;2946,366944;;0,00009431
07-01-2009 08:00:00;182,00;1595,482633;1615,035858;3210,518491;;0,00010277
07-01-2009 09:00:00;182,00;1738,473234;1582,501251;3320,974486;;0,00010630
07-01-2009 10:00:00;182,00;1806,881238;1533,024661;3339,905899;;0,00010691
07-01-2009 11:00:00;182,00;1961,57107;1551,615865;3513,186935;;0,00011245
07-01-2009 12:00:00;182,00;1818,093001;1600,942526;3419,035527;;0,00010944
07-01-2009 13:00:00;182,00;1702,725584;1598,69359;3301,419174;;0,00010568
07-01-2009 14:00:00;182,00;1716,862155;1385,044677;3101,906831;;0,00009929
07-01-2009 15:00:00;182,00;1799,24424;1407,983823;3207,228063;;0,00010266
07-01-2009 16:00:00;182,00;1989,031766;1777,858819;3766,890585;;0,00012058
07-01-2009 17:00:00;182,00;2050,777707;2060,175244;4110,952951;;0,00013159
